"trip_id","start_time","end_time","headway_secs"
"574R-10-1","06:00:00","06:59:00",420
"574R-10-1","07:00:00","07:59:00",360
"574R-10-1","08:00:00","08:59:00",420
"574R-10-1","09:00:00","09:59:00",420
"574R-10-1","10:00:00","10:59:00",420
"574R-10-1","11:00:00","11:59:00",480
"574R-10-1","12:00:00","12:59:00",480
"574R-10-1","13:00:00","13:59:00",480
"574R-10-1","14:00:00","14:59:00",480
"574R-10-1","15:00:00","15:59:00",480
"574R-10-1","16:00:00","16:59:00",480
"574R-10-1","17:00:00","17:59:00",480
"574R-10-1","18:00:00","18:59:00",480
"574R-10-1","19:00:00","19:59:00",480
"574R-10-1","20:00:00","20:59:00",480
"574R-10-1","21:00:00","21:59:00",600
"574R-10-1","22:00:00","22:59:00",600
"574R-10-1","23:00:00","23:59:00",900
"574W-10-0","04:00:00","04:59:00",900
"574W-10-0","05:00:00","05:59:00",600
"574W-10-0","06:00:00","06:59:00",600
"574W-10-0","07:00:00","07:59:00",600
"574W-10-0","08:00:00","08:59:00",720
"574W-10-0","09:00:00","09:59:00",720
"574W-10-0","10:00:00","10:59:00",900
"574W-10-0","11:00:00","11:59:00",900
"574W-10-0","12:00:00","12:59:00",900
"574W-10-0","13:00:00","13:59:00",900
"574W-10-0","14:00:00","14:59:00",900
"574W-10-0","15:00:00","15:59:00",720
"574W-10-0","16:00:00","16:59:00",600
"574W-10-0","17:00:00","17:59:00",600
"574W-10-0","18:00:00","18:59:00",600
"574W-10-0","19:00:00","19:59:00",720
"574W-10-0","20:00:00","20:59:00",720
"574W-10-0","21:00:00","21:59:00",720
"574W-10-0","22:00:00","22:59:00",900
"574W-10-0","23:00:00","23:59:00",1800
"574W-10-1","00:00:00","00:59:00",1800
"574W-10-1","04:00:00","04:59:00",3600
"574W-10-1","05:00:00","05:59:00",900
"574W-10-1","06:00:00","06:59:00",600
"574W-10-1","07:00:00","07:59:00",600
"574W-10-1","08:00:00","08:59:00",720
"574W-10-1","09:00:00","09:59:00",900
"574W-10-1","10:00:00","10:59:00",900
"574W-10-1","11:00:00","11:59:00",900
"574W-10-1","12:00:00","12:59:00",900
"574W-10-1","13:00:00","13:59:00",900
"574W-10-1","14:00:00","14:59:00",900
"574W-10-1","15:00:00","15:59:00",720
"574W-10-1","16:00:00","16:59:00",720
"574W-10-1","17:00:00","17:59:00",600
"574W-10-1","18:00:00","18:59:00",600
"574W-10-1","19:00:00","19:59:00",600
"574W-10-1","20:00:00","20:59:00",720
"574W-10-1","21:00:00","21:59:00",720
"574W-10-1","22:00:00","22:59:00",720
"574W-10-1","23:00:00","23:59:00",900
"5752-10-0","04:00:00","04:59:00",1800
"5752-10-0","05:00:00","05:59:00",360
"5752-10-0","06:00:00","06:59:00",240
"5752-10-0","07:00:00","07:59:00",300
"5752-10-0","08:00:00","08:59:00",360
"5752-10-0","09:00:00","09:59:00",420
"5752-10-0","10:00:00","10:59:00",420
"5752-10-0","11:00:00","11:59:00",420
"5752-10-0","12:00:00","12:59:00",420
"5752-10-0","13:00:00","13:59:00",420
"5752-10-0","14:00:00","14:59:00",420
"5752-10-0","15:00:00","15:59:00",420
"5752-10-0","16:00:00","16:59:00",600
"5752-10-0","17:00:00","17:59:00",600
"5752-10-0","18:00:00","18:59:00",480
"5752-10-0","19:00:00","19:59:00",480
"5752-10-0","20:00:00","20:59:00",420
"5752-10-0","21:00:00","21:59:00",600
"5752-10-0","22:00:00","22:59:00",900
"5752-10-0","23:00:00","23:59:00",1200
"5752-10-1","00:00:00","00:59:00",3600
"5752-10-1","05:00:00","05:59:00",900
"5752-10-1","06:00:00","06:59:00",360
"5752-10-1","07:00:00","07:59:00",420
"5752-10-1","08:00:00","08:59:00",360
"5752-10-1","09:00:00","09:59:00",360
"5752-10-1","10:00:00","10:59:00",420
"5752-10-1","11:00:00","11:59:00",420
"5752-10-1","12:00:00","12:59:00",420
"5752-10-1","13:00:00","13:59:00",420
"5752-10-1","14:00:00","14:59:00",420
"5752-10-1","15:00:00","15:59:00",420
"5752-10-1","16:00:00","16:59:00",360
"5752-10-1","17:00:00","17:59:00",360
"5752-10-1","18:00:00","18:59:00",300
"5752-10-1","19:00:00","19:59:00",360
"5752-10-1","20:00:00","20:59:00",360
"5752-10-1","21:00:00","21:59:00",720
"5752-10-1","22:00:00","22:59:00",1200
"5752-10-1","23:00:00","23:59:00",1200
"5757-10-0","00:00:00","00:59:00",3600
"5757-10-0","04:00:00","04:59:00",720
"5757-10-0","05:00:00","05:59:00",300
"5757-10-0","06:00:00","06:59:00",300
"5757-10-0","07:00:00","07:59:00",360
"5757-10-0","08:00:00","08:59:00",480
"5757-10-0","09:00:00","09:59:00",600
"5757-10-0","10:00:00","10:59:00",600
"5757-10-0","11:00:00","11:59:00",600
"5757-10-0","12:00:00","12:59:00",600
"5757-10-0","13:00:00","13:59:00",600
"5757-10-0","14:00:00","14:59:00",600
"5757-10-0","15:00:00","15:59:00",600
"5757-10-0","16:00:00","16:59:00",480
"5757-10-0","17:00:00","17:59:00",360
"5757-10-0","18:00:00","18:59:00",360
"5757-10-0","19:00:00","19:59:00",420
"5757-10-0","20:00:00","20:59:00",420
"5757-10-0","21:00:00","21:59:00",600
"5757-10-0","22:00:00","22:59:00",600
"5757-10-0","23:00:00","23:59:00",900
"5757-10-1","00:00:00","00:59:00",1200
"5757-10-1","04:00:00","04:59:00",1800
"5757-10-1","05:00:00","05:59:00",360
"5757-10-1","06:00:00","06:59:00",360
"5757-10-1","07:00:00","07:59:00",360
"5757-10-1","08:00:00","08:59:00",480
"5757-10-1","09:00:00","09:59:00",600
"5757-10-1","10:00:00","10:59:00",600
"5757-10-1","11:00:00","11:59:00",600
"5757-10-1","12:00:00","12:59:00",600
"5757-10-1","13:00:00","13:59:00",600
"5757-10-1","14:00:00","14:59:00",600
"5757-10-1","15:00:00","15:59:00",480
"5757-10-1","16:00:00","16:59:00",360
"5757-10-1","17:00:00","17:59:00",360
"5757-10-1","18:00:00","18:59:00",420
"5757-10-1","19:00:00","19:59:00",420
"5757-10-1","20:00:00","20:59:00",420
"5757-10-1","21:00:00","21:59:00",480
"5757-10-1","22:00:00","22:59:00",600
"5757-10-1","23:00:00","23:59:00",600
"5757-51-0","04:00:00","04:59:00",900
"5757-51-0","05:00:00","05:59:00",480
"5757-51-0","06:00:00","06:59:00",420
"5757-51-0","07:00:00","07:59:00",480
"5757-51-0","08:00:00","08:59:00",600
"5757-51-0","09:00:00","09:59:00",600
"5757-51-0","10:00:00","10:59:00",600
"5757-51-0","11:00:00","11:59:00",600
"5757-51-0","12:00:00","12:59:00",600
"5757-51-0","13:00:00","13:59:00",600
"5757-51-0","14:00:00","14:59:00",600
"5757-51-0","15:00:00","15:59:00",480
"5757-51-0","16:00:00","16:59:00",420
"5757-51-0","17:00:00","17:59:00",600
"5757-51-0","18:00:00","18:59:00",720
"5757-51-0","19:00:00","19:59:00",600
"5757-51-0","20:00:00","20:59:00",600
"5757-51-0","21:00:00","21:59:00",600
"5757-51-0","22:00:00","22:59:00",900
"5757-51-0","23:00:00","23:59:00",1200
"5757-51-1","00:00:00","00:59:00",1800
"5757-51-1","05:00:00","05:59:00",600
"5757-51-1","06:00:00","06:59:00",600
"5757-51-1","07:00:00","07:59:00",480
"5757-51-1","08:00:00","08:59:00",480
"5757-51-1","09:00:00","09:59:00",600
"5757-51-1","10:00:00","10:59:00",600
"5757-51-1","11:00:00","11:59:00",600
"5757-51-1","12:00:00","12:59:00",600
"5757-51-1","13:00:00","13:59:00",600
"5757-51-1","14:00:00","14:59:00",600
"5757-51-1","15:00:00","15:59:00",600
"5757-51-1","16:00:00","16:59:00",600
"5757-51-1","17:00:00","17:59:00",480
"5757-51-1","18:00:00","18:59:00",420
"5757-51-1","19:00:00","19:59:00",420
"5757-51-1","20:00:00","20:59:00",600
"5757-51-1","21:00:00","21:59:00",600
"5757-51-1","22:00:00","22:59:00",900
"5757-51-1","23:00:00","23:59:00",900
"5759-10-0","00:00:00","00:59:00",3600
"5759-10-0","04:00:00","04:59:00",1800
"5759-10-0","05:00:00","05:59:00",600
"5759-10-0","06:00:00","06:59:00",600
"5759-10-0","07:00:00","07:59:00",600
"5759-10-0","08:00:00","08:59:00",600
"5759-10-0","09:00:00","09:59:00",900
"5759-10-0","10:00:00","10:59:00",900
"5759-10-0","11:00:00","11:59:00",900
"5759-10-0","12:00:00","12:59:00",900
"5759-10-0","13:00:00","13:59:00",900
"5759-10-0","14:00:00","14:59:00",900
"5759-10-0","15:00:00","15:59:00",900
"5759-10-0","16:00:00","16:59:00",720
"5759-10-0","17:00:00","17:59:00",720
"5759-10-0","18:00:00","18:59:00",600
"5759-10-0","19:00:00","19:59:00",720
"5759-10-0","20:00:00","20:59:00",1200
"5759-10-0","21:00:00","21:59:00",1200
"5759-10-0","22:00:00","22:59:00",1200
"5759-10-0","23:00:00","23:59:00",1200
"5759-10-1","00:00:00","00:59:00",1800
"5759-10-1","05:00:00","05:59:00",1200
"5759-10-1","06:00:00","06:59:00",600
"5759-10-1","07:00:00","07:59:00",600
"5759-10-1","08:00:00","08:59:00",600
"5759-10-1","09:00:00","09:59:00",600
"5759-10-1","10:00:00","10:59:00",900
"5759-10-1","11:00:00","11:59:00",900
"5759-10-1","12:00:00","12:59:00",900
"5759-10-1","13:00:00","13:59:00",900
"5759-10-1","14:00:00","14:59:00",900
"5759-10-1","15:00:00","15:59:00",900
"5759-10-1","16:00:00","16:59:00",900
"5759-10-1","17:00:00","17:59:00",720
"5759-10-1","18:00:00","18:59:00",600
"5759-10-1","19:00:00","19:59:00",600
"5759-10-1","20:00:00","20:59:00",720
"5759-10-1","21:00:00","21:59:00",1200
"5759-10-1","22:00:00","22:59:00",1200
"5759-10-1","23:00:00","23:59:00",1200
"5759-31-0","00:00:00","00:59:00",3600
"5759-31-0","04:00:00","04:59:00",1200
"5759-31-0","05:00:00","05:59:00",600
"5759-31-0","06:00:00","06:59:00",720
"5759-31-0","07:00:00","07:59:00",600
"5759-31-0","08:00:00","08:59:00",720
"5759-31-0","09:00:00","09:59:00",900
"5759-31-0","10:00:00","10:59:00",900
"5759-31-0","11:00:00","11:59:00",900
"5759-31-0","12:00:00","12:59:00",900
"5759-31-0","13:00:00","13:59:00",900
"5759-31-0","14:00:00","14:59:00",900
"5759-31-0","15:00:00","15:59:00",900
"5759-31-0","16:00:00","16:59:00",600
"5759-31-0","17:00:00","17:59:00",600
"5759-31-0","18:00:00","18:59:00",600
"5759-31-0","19:00:00","19:59:00",600
"5759-31-0","20:00:00","20:59:00",900
"5759-31-0","21:00:00","21:59:00",1200
"5759-31-0","22:00:00","22:59:00",1200
"5759-31-0","23:00:00","23:59:00",1200
"5759-31-1","00:00:00","00:59:00",1200
"5759-31-1","05:00:00","05:59:00",720
"5759-31-1","06:00:00","06:59:00",600
"5759-31-1","07:00:00","07:59:00",600
"5759-31-1","08:00:00","08:59:00",600
"5759-31-1","09:00:00","09:59:00",720
"5759-31-1","10:00:00","10:59:00",900
"5759-31-1","11:00:00","11:59:00",900
"5759-31-1","12:00:00","12:59:00",900
"5759-31-1","13:00:00","13:59:00",900
"5759-31-1","14:00:00","14:59:00",900
"5759-31-1","15:00:00","15:59:00",900
"5759-31-1","16:00:00","16:59:00",900
"5759-31-1","17:00:00","17:59:00",600
"5759-31-1","18:00:00","18:59:00",720
"5759-31-1","19:00:00","19:59:00",600
"5759-31-1","20:00:00","20:59:00",720
"5759-31-1","21:00:00","21:59:00",900
"5759-31-1","22:00:00","22:59:00",1200
"5759-31-1","23:00:00","23:59:00",1200
"575A-10-0","04:00:00","04:59:00",3600
"575A-10-0","05:00:00","05:59:00",1200
"575A-10-0","06:00:00","06:59:00",720
"575A-10-0","07:00:00","07:59:00",720
"575A-10-0","08:00:00","08:59:00",1200
"575A-10-0","09:00:00","09:59:00",1200
"575A-10-0","10:00:00","10:59:00",1200
"575A-10-0","11:00:00","11:59:00",1200
"575A-10-0","12:00:00","12:59:00",900
"575A-10-0","13:00:00","13:59:00",900
"575A-10-0","14:00:00","14:59:00",900
"575A-10-0","15:00:00","15:59:00",900
"575A-10-0","16:00:00","16:59:00",900
"575A-10-0","17:00:00","17:59:00",900
"575A-10-0","18:00:00","18:59:00",900
"575A-10-0","19:00:00","19:59:00",900
"575A-10-0","20:00:00","20:59:00",900
"575A-10-0","21:00:00","21:59:00",1200
"575A-10-0","22:00:00","22:59:00",1800
"575A-10-0","23:00:00","23:59:00",1800
"575A-10-1","00:00:00","00:59:00",3600
"575A-10-1","05:00:00","05:59:00",1800
"575A-10-1","06:00:00","06:59:00",900
"575A-10-1","07:00:00","07:59:00",720
"575A-10-1","08:00:00","08:59:00",900
"575A-10-1","09:00:00","09:59:00",1200
"575A-10-1","10:00:00","10:59:00",1200
"575A-10-1","11:00:00","11:59:00",1200
"575A-10-1","12:00:00","12:59:00",1200
"575A-10-1","13:00:00","13:59:00",900
"575A-10-1","14:00:00","14:59:00",900
"575A-10-1","15:00:00","15:59:00",900
"575A-10-1","16:00:00","16:59:00",900
"575A-10-1","17:00:00","17:59:00",900
"575A-10-1","18:00:00","18:59:00",900
"575A-10-1","19:00:00","19:59:00",900
"575A-10-1","20:00:00","20:59:00",900
"575A-10-1","21:00:00","21:59:00",900
"575A-10-1","22:00:00","22:59:00",1200
"575A-10-1","23:00:00","23:59:00",1800
"575C-10-0","00:00:00","00:59:00",3600
"575C-10-0","01:00:00","01:59:00",3600
"575C-10-0","04:00:00","04:59:00",3600
"575C-10-0","05:00:00","05:59:00",1200
"575C-10-0","06:00:00","06:59:00",1200
"575C-10-0","07:00:00","07:59:00",1200
"575C-10-0","08:00:00","08:59:00",1800
"575C-10-0","09:00:00","09:59:00",1800
"575C-10-0","10:00:00","10:59:00",1800
"575C-10-0","11:00:00","11:59:00",1800
"575C-10-0","12:00:00","12:59:00",1800
"575C-10-0","13:00:00","13:59:00",1800
"575C-10-0","14:00:00","14:59:00",1800
"575C-10-0","15:00:00","15:59:00",1800
"575C-10-0","16:00:00","16:59:00",1200
"575C-10-0","17:00:00","17:59:00",1200
"575C-10-0","18:00:00","18:59:00",1800
"575C-10-0","19:00:00","19:59:00",1800
"575C-10-0","20:00:00","20:59:00",1800
"575C-10-0","21:00:00","21:59:00",1800
"575C-10-0","22:00:00","22:59:00",1800
"575C-10-0","23:00:00","23:59:00",3600
"575C-10-1","00:00:00","00:59:00",3600
"575C-10-1","04:00:00","04:59:00",1800
"575C-10-1","05:00:00","05:59:00",1200
"575C-10-1","06:00:00","06:59:00",900
"575C-10-1","07:00:00","07:59:00",1200
"575C-10-1","08:00:00","08:59:00",1800
"575C-10-1","09:00:00","09:59:00",1800
"575C-10-1","10:00:00","10:59:00",1800
"575C-10-1","11:00:00","11:59:00",1800
"575C-10-1","12:00:00","12:59:00",1800
"575C-10-1","13:00:00","13:59:00",1800
"575C-10-1","14:00:00","14:59:00",1800
"575C-10-1","15:00:00","15:59:00",1800
"575C-10-1","16:00:00","16:59:00",1800
"575C-10-1","17:00:00","17:59:00",1800
"575C-10-1","18:00:00","18:59:00",1200
"575C-10-1","19:00:00","19:59:00",1800
"575C-10-1","20:00:00","20:59:00",1200
"575C-10-1","21:00:00","21:59:00",1800
"575C-10-1","22:00:00","22:59:00",1800
"575C-10-1","23:00:00","23:59:00",3600
"576C-10-0","04:00:00","04:59:00",1800
"576C-10-0","05:00:00","05:59:00",1200
"576C-10-0","06:00:00","06:59:00",600
"576C-10-0","07:00:00","07:59:00",600
"576C-10-0","08:00:00","08:59:00",720
"576C-10-0","09:00:00","09:59:00",900
"576C-10-0","10:00:00","10:59:00",900
"576C-10-0","11:00:00","11:59:00",900
"576C-10-0","12:00:00","12:59:00",900
"576C-10-0","13:00:00","13:59:00",1200
"576C-10-0","14:00:00","14:59:00",900
"576C-10-0","15:00:00","15:59:00",720
"576C-10-0","16:00:00","16:59:00",600
"576C-10-0","17:00:00","17:59:00",600
"576C-10-0","18:00:00","18:59:00",900
"576C-10-0","19:00:00","19:59:00",1200
"576C-10-0","20:00:00","20:59:00",1200
"576C-10-0","21:00:00","21:59:00",1200
"576C-10-0","22:00:00","22:59:00",1800
"576C-10-0","23:00:00","23:59:00",3600
"576C-10-1","00:00:00","00:59:00",3600
"576C-10-1","04:00:00","04:59:00",3600
"576C-10-1","05:00:00","05:59:00",900
"576C-10-1","06:00:00","06:59:00",360
"576C-10-1","07:00:00","07:59:00",600
"576C-10-1","08:00:00","08:59:00",900
"576C-10-1","09:00:00","09:59:00",600
"576C-10-1","10:00:00","10:59:00",900
"576C-10-1","11:00:00","11:59:00",900
"576C-10-1","12:00:00","12:59:00",900
"576C-10-1","13:00:00","13:59:00",900
"576C-10-1","14:00:00","14:59:00",900
"576C-10-1","15:00:00","15:59:00",1200
"576C-10-1","16:00:00","16:59:00",900
"576C-10-1","17:00:00","17:59:00",600
"576C-10-1","18:00:00","18:59:00",600
"576C-10-1","19:00:00","19:59:00",900
"576C-10-1","20:00:00","20:59:00",900
"576C-10-1","21:00:00","21:59:00",900
"576C-10-1","22:00:00","22:59:00",1200
"576C-10-1","23:00:00","23:59:00",1800
"576J-10-0","00:00:00","00:59:00",3600
"576J-10-0","04:00:00","04:59:00",3600
"576J-10-0","05:00:00","05:59:00",900
"576J-10-0","06:00:00","06:59:00",720
"576J-10-0","07:00:00","07:59:00",900
"576J-10-0","08:00:00","08:59:00",1200
"576J-10-0","09:00:00","09:59:00",1200
"576J-10-0","10:00:00","10:59:00",1200
"576J-10-0","11:00:00","11:59:00",900
"576J-10-0","12:00:00","12:59:00",1200
"576J-10-0","13:00:00","13:59:00",1200
"576J-10-0","14:00:00","14:59:00",1200
"576J-10-0","15:00:00","15:59:00",1200
"576J-10-0","16:00:00","16:59:00",1200
"576J-10-0","17:00:00","17:59:00",1200
"576J-10-0","18:00:00","18:59:00",1200
"576J-10-0","19:00:00","19:59:00",1200
"576J-10-0","20:00:00","20:59:00",1800
"576J-10-0","21:00:00","21:59:00",1800
"576J-10-0","22:00:00","22:59:00",1800
"576J-10-0","23:00:00","23:59:00",3600
"576J-10-1","05:00:00","05:59:00",1800
"576J-10-1","06:00:00","06:59:00",1200
"576J-10-1","07:00:00","07:59:00",900
"576J-10-1","08:00:00","08:59:00",900
"576J-10-1","09:00:00","09:59:00",900
"576J-10-1","10:00:00","10:59:00",1200
"576J-10-1","11:00:00","11:59:00",1200
"576J-10-1","12:00:00","12:59:00",900
"576J-10-1","13:00:00","13:59:00",1200
"576J-10-1","14:00:00","14:59:00",1200
"576J-10-1","15:00:00","15:59:00",1200
"576J-10-1","16:00:00","16:59:00",1200
"576J-10-1","17:00:00","17:59:00",900
"576J-10-1","18:00:00","18:59:00",1200
"576J-10-1","19:00:00","19:59:00",1200
"576J-10-1","20:00:00","20:59:00",1200
"576J-10-1","21:00:00","21:59:00",1200
"576J-10-1","22:00:00","22:59:00",1800
"576J-10-1","23:00:00","23:59:00",1800
"576M-10-0","04:00:00","04:59:00",1800
"576M-10-0","05:00:00","05:59:00",600
"576M-10-0","06:00:00","06:59:00",360
"576M-10-0","07:00:00","07:59:00",720
"576M-10-0","08:00:00","08:59:00",900
"576M-10-0","09:00:00","09:59:00",720
"576M-10-0","10:00:00","10:59:00",720
"576M-10-0","11:00:00","11:59:00",900
"576M-10-0","12:00:00","12:59:00",900
"576M-10-0","13:00:00","13:59:00",900
"576M-10-0","14:00:00","14:59:00",900
"576M-10-0","15:00:00","15:59:00",900
"576M-10-0","16:00:00","16:59:00",900
"576M-10-0","17:00:00","17:59:00",900
"576M-10-0","18:00:00","18:59:00",900
"576M-10-0","19:00:00","19:59:00",900
"576M-10-0","20:00:00","20:59:00",1200
"576M-10-0","21:00:00","21:59:00",1800
"576M-10-0","22:00:00","22:59:00",1800
"576M-10-0","23:00:00","23:59:00",3600
"576M-10-1","00:00:00","00:59:00",3600
"576M-10-1","05:00:00","05:59:00",1800
"576M-10-1","06:00:00","06:59:00",900
"576M-10-1","07:00:00","07:59:00",720
"576M-10-1","08:00:00","08:59:00",600
"576M-10-1","09:00:00","09:59:00",720
"576M-10-1","10:00:00","10:59:00",720
"576M-10-1","11:00:00","11:59:00",600
"576M-10-1","12:00:00","12:59:00",720
"576M-10-1","13:00:00","13:59:00",900
"576M-10-1","14:00:00","14:59:00",900
"576M-10-1","15:00:00","15:59:00",600
"576M-10-1","16:00:00","16:59:00",600
"576M-10-1","17:00:00","17:59:00",720
"576M-10-1","18:00:00","18:59:00",900
"576M-10-1","19:00:00","19:59:00",900
"576M-10-1","20:00:00","20:59:00",900
"576M-10-1","21:00:00","21:59:00",1200
"576M-10-1","22:00:00","22:59:00",1200
"576M-10-1","23:00:00","23:59:00",1800
"577T-10-0","04:00:00","04:59:00",900
"577T-10-0","05:00:00","05:59:00",480
"577T-10-0","06:00:00","06:59:00",360
"577T-10-0","07:00:00","07:59:00",480
"577T-10-0","08:00:00","08:59:00",720
"577T-10-0","09:00:00","09:59:00",900
"577T-10-0","10:00:00","10:59:00",900
"577T-10-0","11:00:00","11:59:00",900
"577T-10-0","12:00:00","12:59:00",900
"577T-10-0","13:00:00","13:59:00",600
"577T-10-0","14:00:00","14:59:00",720
"577T-10-0","15:00:00","15:59:00",600
"577T-10-0","16:00:00","16:59:00",900
"577T-10-0","17:00:00","17:59:00",900
"577T-10-0","18:00:00","18:59:00",900
"577T-10-0","19:00:00","19:59:00",900
"577T-10-0","20:00:00","20:59:00",1200
"577T-10-0","21:00:00","21:59:00",1200
"577T-10-0","22:00:00","22:59:00",1200
"577T-10-0","23:00:00","23:59:00",3600
"577T-10-1","00:00:00","00:59:00",3600
"577T-10-1","05:00:00","05:59:00",900
"577T-10-1","06:00:00","06:59:00",900
"577T-10-1","07:00:00","07:59:00",900
"577T-10-1","08:00:00","08:59:00",480
"577T-10-1","09:00:00","09:59:00",480
"577T-10-1","10:00:00","10:59:00",720
"577T-10-1","11:00:00","11:59:00",900
"577T-10-1","12:00:00","12:59:00",900
"577T-10-1","13:00:00","13:59:00",900
"577T-10-1","14:00:00","14:59:00",600
"577T-10-1","15:00:00","15:59:00",600
"577T-10-1","16:00:00","16:59:00",480
"577T-10-1","17:00:00","17:59:00",480
"577T-10-1","18:00:00","18:59:00",600
"577T-10-1","19:00:00","19:59:00",900
"577T-10-1","20:00:00","20:59:00",900
"577T-10-1","21:00:00","21:59:00",900
"577T-10-1","22:00:00","22:59:00",900
"577T-10-1","23:00:00","23:59:00",1200
"5791-10-0","04:00:00","04:59:00",1200
"5791-10-0","05:00:00","05:59:00",420
"5791-10-0","06:00:00","06:59:00",480
"5791-10-0","07:00:00","07:59:00",720
"5791-10-0","08:00:00","08:59:00",900
"5791-10-0","09:00:00","09:59:00",900
"5791-10-0","10:00:00","10:59:00",900
"5791-10-0","11:00:00","11:59:00",1200
"5791-10-0","12:00:00","12:59:00",1200
"5791-10-0","13:00:00","13:59:00",1200
"5791-10-0","14:00:00","14:59:00",1200
"5791-10-0","15:00:00","15:59:00",1200
"5791-10-0","16:00:00","16:59:00",900
"5791-10-0","17:00:00","17:59:00",1200
"5791-10-0","18:00:00","18:59:00",900
"5791-10-0","19:00:00","19:59:00",1200
"5791-10-0","20:00:00","20:59:00",1200
"5791-10-0","21:00:00","21:59:00",1200
"5791-10-0","22:00:00","22:59:00",1800
"5791-10-0","23:00:00","23:59:00",3600
"5791-10-1","00:00:00","00:59:00",3600
"5791-10-1","05:00:00","05:59:00",1800
"5791-10-1","06:00:00","06:59:00",1200
"5791-10-1","07:00:00","07:59:00",1200
"5791-10-1","08:00:00","08:59:00",900
"5791-10-1","09:00:00","09:59:00",600
"5791-10-1","10:00:00","10:59:00",720
"5791-10-1","11:00:00","11:59:00",900
"5791-10-1","12:00:00","12:59:00",900
"5791-10-1","13:00:00","13:59:00",1200
"5791-10-1","14:00:00","14:59:00",900
"5791-10-1","15:00:00","15:59:00",720
"5791-10-1","16:00:00","16:59:00",720
"5791-10-1","17:00:00","17:59:00",720
"5791-10-1","18:00:00","18:59:00",900
"5791-10-1","19:00:00","19:59:00",900
"5791-10-1","20:00:00","20:59:00",900
"5791-10-1","21:00:00","21:59:00",1200
"5791-10-1","22:00:00","22:59:00",900
"5791-10-1","23:00:00","23:59:00",1800
"6000-10-0","00:00:00","00:59:00",1800
"6000-10-0","03:00:00","03:59:00",3600
"6000-10-0","04:00:00","04:59:00",480
"6000-10-0","05:00:00","05:59:00",300
"6000-10-0","06:00:00","06:59:00",360
"6000-10-0","07:00:00","07:59:00",360
"6000-10-0","08:00:00","08:59:00",420
"6000-10-0","09:00:00","09:59:00",420
"6000-10-0","10:00:00","10:59:00",480
"6000-10-0","11:00:00","11:59:00",480
"6000-10-0","12:00:00","12:59:00",360
"6000-10-0","13:00:00","13:59:00",480
"6000-10-0","14:00:00","14:59:00",480
"6000-10-0","15:00:00","15:59:00",600
"6000-10-0","16:00:00","16:59:00",600
"6000-10-0","17:00:00","17:59:00",600
"6000-10-0","18:00:00","18:59:00",600
"6000-10-0","19:00:00","19:59:00",600
"6000-10-0","20:00:00","20:59:00",480
"6000-10-0","21:00:00","21:59:00",600
"6000-10-0","22:00:00","22:59:00",900
"6000-10-0","23:00:00","23:59:00",1200
"6000-10-1","00:00:00","00:59:00",1200
"6000-10-1","01:00:00","01:59:00",1800
"6000-10-1","04:00:00","04:59:00",1800
"6000-10-1","05:00:00","05:59:00",720
"6000-10-1","06:00:00","06:59:00",600
"6000-10-1","07:00:00","07:59:00",360
"6000-10-1","08:00:00","08:59:00",360
"6000-10-1","09:00:00","09:59:00",360
"6000-10-1","10:00:00","10:59:00",480
"6000-10-1","11:00:00","11:59:00",600
"6000-10-1","12:00:00","12:59:00",600
"6000-10-1","13:00:00","13:59:00",600
"6000-10-1","14:00:00","14:59:00",480
"6000-10-1","15:00:00","15:59:00",420
"6000-10-1","16:00:00","16:59:00",360
"6000-10-1","17:00:00","17:59:00",360
"6000-10-1","18:00:00","18:59:00",420
"6000-10-1","19:00:00","19:59:00",420
"6000-10-1","20:00:00","20:59:00",600
"6000-10-1","21:00:00","21:59:00",480
"6000-10-1","22:00:00","22:59:00",420
"6000-10-1","23:00:00","23:59:00",900
"6000-21-0","07:00:00","07:59:00",3600
"6000-21-1","08:00:00","08:59:00",3600
"6000-22-1","18:00:00","18:59:00",1800
"6000-23-0","12:00:00","12:59:00",3600
"6000-23-1","12:00:00","12:59:00",3600
"6000-24-0","16:00:00","16:59:00",3600
"6000-24-1","17:00:00","17:59:00",3600
"6001-10-0","04:00:00","04:59:00",1800
"6001-10-0","05:00:00","05:59:00",480
"6001-10-0","06:00:00","06:59:00",720
"6001-10-0","07:00:00","07:59:00",900
"6001-10-0","08:00:00","08:59:00",900
"6001-10-0","09:00:00","09:59:00",1200
"6001-10-0","10:00:00","10:59:00",900
"6001-10-0","11:00:00","11:59:00",720
"6001-10-0","12:00:00","12:59:00",720
"6001-10-0","13:00:00","13:59:00",900
"6001-10-0","14:00:00","14:59:00",720
"6001-10-0","15:00:00","15:59:00",720
"6001-10-0","16:00:00","16:59:00",720
"6001-10-0","17:00:00","17:59:00",900
"6001-10-0","18:00:00","18:59:00",1200
"6001-10-0","19:00:00","19:59:00",1200
"6001-10-0","20:00:00","20:59:00",1200
"6001-10-0","21:00:00","21:59:00",1200
"6001-10-0","22:00:00","22:59:00",1200
"6001-10-0","23:00:00","23:59:00",1800
"6001-10-1","04:00:00","04:59:00",1800
"6001-10-1","05:00:00","05:59:00",900
"6001-10-1","06:00:00","06:59:00",720
"6001-10-1","07:00:00","07:59:00",720
"6001-10-1","08:00:00","08:59:00",900
"6001-10-1","09:00:00","09:59:00",900
"6001-10-1","10:00:00","10:59:00",1200
"6001-10-1","11:00:00","11:59:00",720
